id,date,brand,p.1,f.1,d.1,p.2,f.2,d.2,p.3,f.3,d.3,p.4,f.4,d.4,p.5,f.5,d.5
72,9945,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
72,9966,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
72,9973,1,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5499997139,0,0
72,10008,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
73,9561,1,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
73,9658,2,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6499996185,0,0
73,9673,5,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
74,9168,2,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
74,9183,2,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
74,9316,4,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
74,9540,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.6499996185,0,0
74,9591,1,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
74,9732,2,0.6799998283,0,0,0.5899996758,0,0,0.6799998283,0,0,0.5899996758,0,0,0.6499996185,0,0
74,9836,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
74,9871,4,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,0,0.5499997139,0,0
74,9911,4,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
74,9925,3,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
74,9955,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
74,10005,1,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
75,9209,5,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
75,9223,5,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
75,9286,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
75,9318,2,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
75,9418,5,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
75,9448,5,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6499996185,0,0
75,9492,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
75,9509,5,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
75,9539,2,0.6799998283,0,0,0.4899997711,1,0,0.6799998283,0,0,0.4899997711,1,0,0.6499996185,0,0
75,9573,2,0.6799998283,0,0,0.5499997139,0,0,0.6799998283,0,0,0.5499997139,0,0,0.6499996185,0,0
75,9619,5,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.6499996185,0,0
75,9637,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
75,9673,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
75,9694,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.6499996185,0,0
75,9722,5,0.6799998283,0,0,0.6799998283,0,1,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
75,9775,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
75,9973,5,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5499997139,0,0
75,9983,5,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
75,9992,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
76,9174,4,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,1,0,0.7899999619,0,0,0.7299995422,0,0
76,9174,2,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,1,0,0.7899999619,0,0,0.7299995422,0,0
76,9282,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
76,9282,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
76,9507,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
76,9979,2,0.5799999237,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5499997139,0,0
76,9992,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
77,9170,2,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
77,9196,2,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
77,9259,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
77,9331,1,0.5399999619,1,0,0.7299995422,0,0,0.5399999619,1,0,0.7299995422,0,0,0.7299995422,0,0
77,9357,2,0.6899995804,0,0,0.5399999619,1,0,0.6899995804,0,0,0.5399999619,1,0,0.7299995422,0,0
77,9372,1,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
77,9385,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
77,9400,1,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
77,9450,1,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6499996185,0,0
77,9541,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.6499996185,0,0
77,9570,2,0.6899995804,0,0,0.5499997139,0,0,0.6899995804,0,0,0.5499997139,1,0,0.6499996185,0,0
77,9600,1,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.5799999237,0,0,0.6499996185,0,0
77,9619,2,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.6499996185,0,0
77,9632,1,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6899995804,0,0,0.6499996185,0,0
77,9680,2,0.6799998283,0,0,0.6599998474,1,0,0.6799998283,0,0,0.6599998474,0,0,0.6499996185,0,0
77,9687,2,0.6799998283,0,0,0.5399999619,1,0,0.6799998283,0,0,0.5399999619,1,0,0.6499996185,0,0
77,9745,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
77,9751,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
77,9765,2,0.6799998283,0,0,0.6599998474,1,0,0.6799998283,0,0,0.6599998474,0,0,0.6499996185,0,0
77,9793,1,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,0,0,0.5899996758,0,0
77,9807,2,0.5899996758,0,0,0.4899997711,1,1,0.5899996758,0,0,0.4899997711,1,1,0.529999733,0,0
77,9835,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
77,9843,1,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
77,9864,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
77,9891,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,1,0.5499997139,0,0
77,9898,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5799999237,0,0,0.5499997139,0,0
77,9910,2,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
77,9948,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
77,9952,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
77,9961,3,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
77,9991,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
77,9991,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
78,9544,2,0.6899995804,0,0,0.4899997711,0,0,0.6899995804,0,0,0.4899997711,0,0,0.6499996185,0,0
78,9556,4,0.6899995804,0,0,0.6799998283,1,1,0.6899995804,0,0,0.6799998283,1,1,0.6499996185,0,0
78,9569,4,0.6899995804,0,0,0.5499997139,0,0,0.6899995804,0,0,0.5499997139,1,0,0.6499996185,0,0
78,9600,3,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.6799998283,0,0,0.6499996185,0,0
78,9653,3,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
78,9660,4,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6499996185,0,0
78,9691,3,0.6899995804,0,0,0.5399999619,0,0,0.6899995804,0,0,0.5399999619,0,0,0.6499996185,0,0
78,9709,3,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
78,9751,3,0.6899995804,0,0,0.5499997139,1,0,0.6899995804,0,0,0.5499997139,1,0,0.6499996185,0,0
78,9764,2,0.6899995804,0,0,0.6599998474,1,0,0.6899995804,0,0,0.6599998474,1,0,0.6499996185,0,0
78,9773,3,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
78,9854,3,0.6899995804,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
78,9863,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
78,9900,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5799999237,0,0,0.5499997139,0,0
78,9928,3,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
78,10001,3,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
79,9389,4,0.6799998283,0,0,0.7899999619,0,1,0.6799998283,0,0,0.7899999619,0,1,0.7299995422,0,0
79,9507,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
79,9555,4,0.6799998283,0,0,0.6799998283,1,1,0.6799998283,0,0,0.6799998283,1,1,0.6499996185,0,0
79,9654,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
80,9195,1,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
80,9657,2,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6499996185,0,0
80,9756,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
81,9199,2,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
81,9249,2,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
81,9281,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
81,9281,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
81,9289,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
81,9436,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
81,9436,5,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
82,9864,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
83,9180,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
83,9232,1,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
83,9614,1,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
83,9662,1,0.6799998283,0,0,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.6499996185,0,0
83,9751,1,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
84,9172,4,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
84,9172,2,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
84,9290,3,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
84,9318,4,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
84,9508,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
85,9173,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
86,9256,1,0.7899999619,1,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
86,9286,3,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
86,9331,1,0.5399999619,1,0,0.7899999619,0,0,0.5399999619,1,0,0.7899999619,0,0,0.7299995422,0,0
86,9349,1,0.5599999428,0,0,0.7899999619,0,0,0.5599999428,0,0,0.7899999619,0,0,0.7299995422,0,0
86,9608,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
86,9893,1,0.6899995804,1,0,0.5899996758,0,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
86,9907,1,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
86,9957,1,0.4899997711,0,0,0.5899996758,1,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
86,9994,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
87,9179,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
87,9319,2,0.7899999619,0,0,0.5799999237,0,0,0.7899999619,0,0,0.5799999237,0,0,0.7299995422,0,0
87,9626,5,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
88,9259,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
88,9280,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
88,9343,3,0.5599999428,1,0,0.7299995422,0,0,0.5599999428,1,0,0.7299995422,0,0,0.7299995422,0,0
88,9385,4,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
88,9493,3,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
88,9644,1,0.6799998283,0,0,0.5499997139,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6499996185,0,0
89,9198,2,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
89,9280,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
89,9315,2,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
89,9330,1,0.5399999619,1,0,0.7899999619,0,0,0.5399999619,1,0,0.7899999619,0,0,0.7299995422,0,0
89,9358,2,0.6799998283,0,0,0.5399999619,1,0,0.6799998283,0,0,0.5399999619,1,0,0.7299995422,0,0
89,9390,2,0.6799998283,0,0,0.7899999619,0,1,0.6799998283,0,0,0.7899999619,0,1,0.7299995422,0,0
89,9505,2,0.6899995804,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.6499996185,0,0
89,9519,1,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6499996185,0,0
89,9590,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
89,9638,5,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
89,9659,2,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6499996185,0,0
89,9687,2,0.6799998283,0,0,0.5399999619,1,1,0.6799998283,0,0,0.5399999619,1,1,0.6499996185,0,0
90,9177,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
90,9258,1,0.7899999619,1,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
90,9283,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
90,9343,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
90,9375,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
90,9434,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
90,9502,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
90,9517,2,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
90,9679,2,0.6799998283,0,0,0.6599998474,1,0,0.6799998283,0,0,0.6599998474,0,0,0.6499996185,0,0
90,9752,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6499996185,0,0
90,10015,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
91,9498,2,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,1,0,0.6499996185,0,0
91,9504,2,0.6899995804,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.6499996185,0,0
91,9561,1,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
91,9567,2,0.6899995804,0,0,0.5499997139,0,0,0.6899995804,0,0,0.5499997139,1,0,0.6499996185,0,0
91,9577,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
91,9588,2,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
91,9598,3,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.6499996185,0,0
91,9604,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
91,9623,1,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
91,9633,1,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
91,9647,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
91,9654,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
91,9673,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
91,9680,2,0.6899995804,0,0,0.6599998474,1,0,0.6899995804,0,0,0.6599998474,0,0,0.6499996185,0,0
91,9688,2,0.6899995804,0,0,0.5399999619,1,0,0.6899995804,0,0,0.5399999619,1,0,0.6499996185,0,0
91,9759,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
91,9786,1,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.5899996758,0,0
91,9807,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.529999733,0,0
91,9823,2,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,0,0,0.529999733,0,0
91,9837,1,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,1,0,0.5499997139,0,0
91,9868,1,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,0,0.5499997139,0,0
91,9877,1,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5799999237,0,0,0.4899997711,1,0
91,9891,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,0,0.5499997139,0,0
91,9899,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5799999237,0,0,0.5499997139,0,0
91,9926,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
91,9960,2,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
91,9973,1,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5499997139,0,0
91,9982,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
91,9992,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
91,9996,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
92,9227,1,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
92,9291,1,0.5599999428,0,0,0.7899999619,0,0,0.5599999428,0,0,0.7899999619,0,0,0.7299995422,0,0
92,9326,2,0.7899999619,1,0,0.7299995422,0,0,0.7899999619,0,0,0.7299995422,0,0,0.7299995422,0,0
92,9332,1,0.5399999619,1,0,0.7299995422,0,0,0.5399999619,1,0,0.7299995422,0,0,0.7299995422,0,0
92,9429,2,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6499996185,0,0
92,9460,1,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
92,9472,3,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
92,9507,2,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
92,9964,3,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
93,9171,2,0.6799998283,0,1,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
93,9197,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.7299995422,0,0
93,9387,4,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
93,9387,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
93,9555,4,0.6799998283,0,0,0.6799998283,1,1,0.6799998283,0,0,0.6799998283,1,1,0.6499996185,0,0
93,9555,2,0.6799998283,0,0,0.6799998283,1,1,0.6799998283,0,0,0.6799998283,1,1,0.6499996185,0,0
93,9570,2,0.6799998283,0,0,0.5499997139,0,1,0.6799998283,0,0,0.5499997139,1,1,0.6499996185,0,0
93,9617,4,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6499996185,0,0
93,9617,2,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6499996185,0,0
93,9659,4,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
93,9659,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
93,9688,2,0.6799998283,0,0,0.5399999619,1,1,0.6799998283,0,0,0.5399999619,1,1,0.6499996185,0,0
93,9696,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
93,9730,2,0.6799998283,0,0,0.5899996758,1,1,0.6799998283,0,0,0.5899996758,1,1,0.6499996185,0,0
93,9745,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6499996185,0,0
93,9751,4,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6499996185,0,0
93,9831,4,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
93,9863,4,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
93,9863,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
93,9911,4,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
93,9940,4,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
93,9940,2,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
93,9990,4,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
93,9990,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
94,9178,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
